,Unnamed: 0,Ticker,open,high,low,close,volume,Date
245613,371,MMM,175.02,176.33,173.01,175.86,5012341,20190510
246229,376,MMM,196.49,198.95,195.5,195.83,1228949,20180703
246830,358,MMM,74.11,74.75,73.99,74.68,2828100,20050720
247429,365,MMM,152.16,155.4,152.1,155.35,2723360,20200805
248041,374,MMM,69.22,69.58,67.54,69.45,5856251,20080717
248664,376,MMM,57.89,58.76,57.61,58.48,4520319,20090504
249298,385,MMM,141.5,141.6,141.13,141.44,1512336,20140527
249937,382,MMM,92.32,92.32,90.0,90.01,5102425,20110310
250560,374,MMM,69.41,70.25,67.89,68.57,5756684,20080924
251189,381,MMM,89.54,90.25,89.54,90.09,1910556,20121126
251804,360,MMM,74.04,74.58,73.98,74.0,3004200,20050913
252402,365,MMM,79.8,81.94,79.24,81.75,4435400,20060608
252999,360,MMM,72.83,74.3,72.7,73.77,3857400,20050907
253608,375,MMM,215.39,215.865,212.69,213.51,2044993,20180924
254188,338,MMM,63.375,63.95,62.7,62.7,5330800,20021126
254780,364,MMM,157.0,157.42,155.48,156.69,2020861,20200622
255307,290,MMM,41.625,41.75,41.46875,41.625,2081600,19980120
255884,374,MMM,67.28,68.6,67.12,68.31,7094007,20080930
256513,381,MMM,170.95,171.93,170.65,171.42,1684867,20160608
257054,289,MMM,42.0,42.0,41.125,41.65625,1951400,19980108
257622,365,MMM,198.11,198.69,196.67,198.59,2200525,20210419
258160,303,MMM,35.125,35.8125,34.6875,35.6875,4531400,19981216
258678,309,MMM,46.25,46.78125,46.15625,46.71875,1667800,19991005
259264,374,MMM,69.51,71.24,68.03,70.5,10870303,20080918
259893,381,MMM,170.9,172.799,170.53,171.23,2162785,20160620
260516,371,MMM,79.97,82.3,79.7,81.55,6776407,20070427
261094,337,MMM,56.3,56.3,54.75,54.75,3363800,20020204
261692,375,MMM,210.24,211.825,208.43,211.53,1652891,20180918
262297,363,MMM,79.43,80.61,79.05,79.89,2139400,20060620
262914,380,MMM,87.2,87.56,86.75,87.14,3085695,20120210
263539,374,MMM,195.43,196.54,195.11,196.11,1770896,20170427
264090,303,MMM,40.75,40.875,40.03125,40.46875,1789800,19981202
264608,309,MMM,47.46875,47.71875,47.1875,47.5,1206000,19991011
265196,376,MMM,89.06,89.46,88.4,89.12,3857329,20070802
265760,322,MMM,46.0,47.0,44.25,44.90625,5694200,20001023
266355,375,MMM,198.0,198.51,195.1,195.74,2346792,20180529
266948,348,MMM,85.5,85.51,82.2,83.05,10521700,20040719
267563,383,MMM,81.24,81.69,81.03,81.36,3102792,20100329
268184,374,MMM,207.21,208.63,206.615,207.92,1704265,20170816
268805,374,MMM,203.19,205.6,202.82,205.41,2029646,20170802
269434,382,MMM,82.23,82.45,81.6,81.73,1706821,20111230
270058,374,MMM,76.6,78.2,76.6,77.76,3433045,20080529
270681,377,MMM,83.21,86.28,83.21,85.4,6718500,20070816
271237,314,MMM,44.5,44.5,43.6875,43.8125,3280800,20000329
271790,335,MMM,59.6,59.945,59.42,59.71,929600,20011224
272336,324,MMM,56.0625,56.09375,54.25,54.84375,3655800,20010112
272869,313,MMM,43.59375,43.875,42.53125,43.0625,2891600,20000301
273462,375,MMM,204.96,205.57,201.64,202.41,2259183,20180515
274090,383,MMM,81.16,81.66,80.78,81.26,2622341,20100315
274721,384,MMM,86.86,87.19,85.63,86.14,3453076,20110106
275357,388,MMM,143.33,143.55,140.6,140.89,3572440,20140731
276005,390,MMM,161.99,162.33,160.66,160.98,1822803,20150522
276635,374,MMM,76.94,78.05,76.5785,77.84,3783676,20080501
277263,382,MMM,80.57,80.95,80.35,80.58,2545132,20100301
277894,384,MMM,88.02,88.76,87.92,88.66,2732857,20110112
278530,387,MMM,145.66,145.94,144.59,145.12,1601797,20140725
279162,375,MMM,59.87,60.78,59.63,60.67,5791564,20090706
279785,374,MMM,77.7,78.12,77.18,77.86,3473952,20080515
280344,313,MMM,39.09375,41.875,39.09375,41.25,4240000,20000315
280935,375,MMM,194.03,195.5399,191.44,195.02,4710476,20180501
281552,372,MMM,170.1,173.36,169.2459,173.34,3160670,20190712
282127,336,MMM,58.75,59.96,58.75,59.75,3605600,20011218
282724,374,MMM,87.43,87.93,86.92,87.82,2348100,20070619
283316,351,MMM,82.76,83.6,82.3,83.54,2259900,20040902
283850,302,MMM,39.4375,39.8125,38.3125,38.78125,1873400,19981028
284361,303,MMM,37.0,38.71875,37.0,37.5625,5789000,19990125
284959,388,MMM,143.8,144.99,143.59,144.85,1945076,20140916
285590,373,MMM,214.0,214.0,212.7,213.36,1667649,20170619
286215,377,MMM,73.91,74.68,73.91,74.54,2561713,20090921
286852,388,MMM,143.3,144.61,143.3,144.22,1578809,20140902
287477,367,MMM,144.75,147.02,143.65,143.67,2893045,20200420
288066,351,MMM,82.2,82.72,81.91,82.05,2335700,20040916
288673,374,MMM,86.6,87.72,85.86,86.25,2879300,20070625
289297,383,MMM,169.09,169.76,167.85,168.66,1802263,20160422
289928,377,MMM,71.61,73.5,71.61,73.18,4771113,20090909
290557,381,MMM,103.06,103.38,102.62,103.23,2326159,20130215
291126,313,MMM,48.75,48.75,46.5,46.5,2190400,19991207
291645,302,MMM,39.75,40.59375,38.9375,39.75,2061000,19981014
292222,368,MMM,145.73,149.7231,143.91,148.99,3071063,20200408
292763,303,MMM,37.34375,37.375,35.78125,36.375,2792400,19990119
293285,313,MMM,46.875,47.25,46.46875,46.86719,1752000,19991213
293883,381,MMM,101.44,101.99,101.16,101.56,3854478,20130201
294511,369,MMM,165.0,167.85,164.69,165.94,3091339,20190909
295136,386,MMM,150.26,150.56,149.54,150.06,1429298,20151012
295768,375,MMM,62.48,64.56,61.75,64.3,7259335,20081031
296396,380,MMM,88.19,88.72,87.41,87.57,4285864,20110728
297024,380,MMM,81.85,82.31,81.545,81.96,1844664,20091222
297663,391,MMM,158.35,159.505,157.86,158.16,2502120,20141201
298274,353,MMM,78.87,79.44,78.7,79.09,4183900,20041215
298880,372,MMM,186.57,187.48,182.36,184.99,3535175,20181025
299482,361,MMM,71.36,71.77,70.49,71.11,3921100,20051006
300072,356,MMM,86.4,87.05,85.56,86.16,5264900,20050318
300676,370,MMM,193.14,193.45,191.07,193.2,3156986,20190128
301256,338,MMM,64.25,64.44,63.025,63.44,3979000,20020827
301835,353,MMM,79.5,80.45,79.5,80.45,3833800,20041201
302430,361,MMM,70.29,71.25,70.15,70.38,3729600,20051012
303036,372,MMM,190.7,192.12,189.665,190.26,2845097,20181031
303663,386,MMM,145.99,146.64,145.4,145.79,2256802,20151006
304311,391,MMM,158.12,158.4399,155.59,156.85,2610662,20141215
304944,375,MMM,54.45,55.85,53.8,55.42,6105737,20090128
305572,379,MMM,92.92,92.97,92.4,92.59,1879969,20120827
306213,388,MMM,163.16,166.95,162.05,166.47,3062438,20150318
306852,383,MMM,83.66,84.31,81.26,82.63,8368900,20100507
307479,380,MMM,94.82,95.78,94.56,94.98,5397030,20110714
308114,387,MMM,135.64,135.66,133.95,134.71,2720254,20140123
308740,373,MMM,77.49,79.58,77.164,79.08,4292237,20080313
309371,388,MMM,164.2,166.77,164.2,166.05,1684009,20150330
309936,309,MMM,49.3125,49.4375,48.8125,48.84375,1235600,19990910
310503,354,MMM,82.75,82.99,82.49,82.74,1695200,20041229
311109,372,MMM,200.12,201.1,198.37,199.85,3167309,20181019
311707,356,MMM,85.25,85.65,84.89,85.28,1843600,20050324
312315,376,MMM,231.22,236.22,230.59,235.57,2213792,20180307
312930,370,MMM,190.64,192.83,189.8,192.17,1914426,20190114
313548,376,MMM,240.9,242.97,236.891,237.57,2009864,20180313
314149,356,MMM,84.85,86.08,84.85,85.98,1999000,20050330
314725,342,MMM,82.65,82.68,81.75,81.96,2633600,20040123
315338,382,MMM,86.06,87.0,85.42,85.59,3314763,20100513
315975,390,MMM,166.3,167.12,165.81,166.71,1218833,20141229
316608,375,MMM,55.31,56.0,54.5,55.04,4521244,20090114
317245,388,MMM,165.58,167.65,165.53,166.32,2090967,20150324
317874,373,MMM,77.41,77.99,76.33,76.51,5199090,20080307
318497,380,MMM,86.36,87.25,85.98,87.16,3267026,20120628
319118,367,MMM,149.57,151.82,148.09,148.96,5155285,20200226
319687,332,MMM,46.69,48.25,45.85,48.155,4472800,20010927
320275,366,MMM,78.9,79.77,78.58,79.59,2134000,20061106
320853,338,MMM,62.075,62.6,61.5,61.5,4014400,20020628
321388,309,MMM,45.34375,45.71875,44.75,44.75,1358400,19990723
321985,385,MMM,156.35,156.97,155.97,156.78,2010220,20160218
322620,380,MMM,76.37,77.77,75.82,76.28,4875385,20110927
323233,365,MMM,162.75,165.3,159.9,160.16,3140859,20201104
323764,293,MMM,47.875,48.125,47.6875,47.9375,1248000,19980518
324349,380,MMM,86.31,87.23,86.06,86.86,3334881,20120614
324966,364,MMM,73.94,74.16,73.13,73.91,1931100,20060224
325540,339,MMM,67.475,68.375,66.13,66.28,7657200,20030407
326108,338,MMM,62.5,63.095,61.45,63.025,4126800,20020614
326719,385,MMM,154.84,157.6155,153.64,157.22,1937839,20160224
327338,365,MMM,165.19,169.2727,163.86,169.14,3500448,20201110
327919,343,MMM,77.67,78.15,77.25,77.85,2604200,20040309
328519,369,MMM,183.5,190.7,182.88,190.7,2809032,20181227
329145,383,MMM,113.61,114.89,113.3445,114.67,2002010,20130822
329791,390,MMM,139.33,140.45,138.57,140.17,3514097,20141003
330425,377,MMM,76.26,76.73,75.6,75.95,3508003,20091020
331063,388,MMM,155.73,158.69,155.585,157.52,2551244,20151210
331621,302,MMM,38.875,39.4375,38.40625,38.59375,2919000,19980929
332219,390,MMM,135.75,137.85,135.75,137.4,3749126,20141017
332865,388,MMM,154.79,158.39,154.57,158.22,2175780,20151204
333461,340,MMM,72.85,72.85,71.755,71.76,4036800,20030822
334066,375,MMM,238.65,240.9,237.74,240.57,1835909,20180105
334667,355,MMM,82.97,83.91,82.97,83.42,2919500,20050126
335219,318,MMM,43.59375,44.96875,43.375,44.46875,3193600,20000711
335762,326,MMM,59.25,59.25,57.84,58.275,4315800,20010502
336350,368,MMM,152.33,152.8,150.58,150.74,2822012,20191008
336889,301,MMM,33.875,34.25,32.8125,34.03125,6328800,19980901
337471,374,MMM,79.63,81.06,76.97,77.58,8414480,20080111
338091,377,MMM,44.62,45.18,42.75,42.84,8116692,20090302
338727,387,MMM,133.58,134.24,132.9,133.12,5920375,20140321
339362,382,MMM,95.54,96.23,95.2692,95.46,2606956,20110516
339999,390,MMM,163.62,164.28,161.8001,164.24,3556293,20150126
340635,377,MMM,48.48,48.6,47.35,47.47,5167217,20090316
341266,382,MMM,97.58,97.95,96.65,96.92,3026864,20110502
341890,377,MMM,73.38,74.95,73.38,74.53,3298811,20091008
342440,301,MMM,34.96875,35.6875,34.28125,35.53125,3273200,19980915
343024,375,MMM,240.74,242.34,239.75,242.31,1487650,20180111
343587,317,MMM,42.96875,44.6875,42.4375,44.25,3385400,20000705
344131,326,MMM,59.05,62.775,58.775,62.75,7170600,20010516
344720,370,MMM,74.64,75.0,74.25,74.54,4022300,20070209
345332,374,MMM,231.56,232.58,230.92,232.22,1582704,20171103
345960,382,MMM,86.57,87.16,86.13,86.63,2473002,20100922
346583,374,MMM,228.43,229.92,227.74,229.36,1741844,20171117
347205,376,MMM,176.87,178.55,176.87,178.18,2009742,20170209
347759,306,MMM,44.5625,44.8125,44.21875,44.46875,1561600,19990521
348334,365,MMM,177.54,177.54,174.71,176.17,2352428,20210223
348891,320,MMM,43.75,44.75,43.125,44.125,5092400,20000922
349447,338,MMM,57.635,57.9,56.85,57.495,2408400,20020402
350011,339,MMM,63.015,63.98,63.0,63.98,2917800,20030611
350622,381,MMM,109.8,109.89,108.395,108.59,2690309,20130605
351256,380,MMM,86.04,86.93,85.92,86.4,3060302,20120416
351884,376,MMM,182.79,183.62,182.04,183.37,1736345,20170221
352512,380,MMM,109.9,111.08,109.51,110.22,1752156,20130611
353147,381,MMM,88.79,89.36,88.05,89.23,2640893,20120402
353737,338,MMM,61.25,62.425,61.24,62.205,3754000,20020416
354301,339,MMM,62.905,63.355,62.25,62.83,3997600,20030605
354901,370,MMM,76.1,76.58,75.9,76.23,2820400,20070221
355520,380,MMM,89.22,89.22,88.2,88.79,2298379,20120403
356152,380,MMM,111.41,111.45,110.54,110.81,2224123,20130610
356776,370,MMM,76.5,76.75,75.94,76.58,3962200,20070220
357354,339,MMM,63.0,63.8,62.705,63.5,3890400,20030604
357922,338,MMM,62.0,62.5,61.35,61.76,2379600,20020417
358486,339,MMM,63.475,63.5,62.525,63.105,2985800,20030610
359053,338,MMM,56.675,57.1,56.15,56.455,3654000,20020403
359658,380,MMM,86.7,87.67,86.66,87.45,2354160,20120417
360291,381,MMM,110.65,111.2,109.53,110.02,2508594,20130604
360910,365,MMM,176.46,177.09,175.01,176.12,2271502,20210222
361453,306,MMM,44.5625,45.15625,44.4375,44.71875,1248600,19990520
362037,376,MMM,175.62,177.6,175.49,177.07,2145683,20170208
362660,375,MMM,227.79,229.99,227.79,229.42,1225143,20171116
363281,375,MMM,84.7,85.0,83.15,84.89,4917581,20071102
363894,370,MMM,74.88,74.89,74.11,74.64,3840200,20070208
364508,375,MMM,80.13,81.6,79.77,81.57,6464724,20071116
365134,382,MMM,85.86,86.75,85.35,85.53,1994061,20100923
365756,373,MMM,230.24,232.8,229.55,232.23,1609484,20171102
366301,299,MMM,38.65625,39.1875,37.9375,39.1875,2468200,19980727
366811,301,MMM,36.25,37.25,35.3125,35.3125,3414000,19980914
367396,377,MMM,74.46,74.73,73.99,74.73,2803749,20091009
368027,382,MMM,96.93,97.5,96.58,96.83,2939183,20110503
368651,377,MMM,47.42,48.78,47.42,48.76,4977561,20090317
369274,374,MMM,82.0,82.66,81.55,81.76,3620279,20080104
369906,389,MMM,162.31,165.14,160.94,163.63,4190749,20150127
370491,326,MMM,62.505,63.5,61.35,61.855,8058800,20010517
371086,375,MMM,241.0,242.57,240.03,241.14,1640853,20180110
371700,368,MMM,152.34,152.44,150.79,150.99,3434926,20191009
372264,326,MMM,58.375,59.4,57.675,58.875,4016800,20010503
372802,318,MMM,42.625,43.8125,42.5625,43.59375,2613800,20000710
373395,375,MMM,237.0,239.44,236.47,238.71,2243101,20180104
373996,355,MMM,83.0,83.5,82.44,82.89,2564100,20050127
374612,382,MMM,95.28,95.46,93.14,93.86,4773725,20110517
375237,377,MMM,43.17,43.98,42.7,43.12,9082312,20090303
375873,387,MMM,131.15,132.85,130.86,132.43,2577475,20140320
376500,374,MMM,79.75,80.71,79.02,80.21,6835761,20080110
377118,375,MMM,55.55,56.11,55.51,55.74,1634242,20081226
377757,390,MMM,133.42,135.97,132.752,135.05,3497195,20141016
378317,302,MMM,37.75,38.625,37.46875,38.5625,2257800,19980928
378894,369,MMM,165.47,166.15,164.76,165.94,2011631,20191021
379495,362,MMM,79.1,79.79,78.14,78.32,2861800,20051205
380099,369,MMM,179.38,186.33,176.87,186.26,2925561,20181226
380685,343,MMM,78.62,78.77,77.56,77.67,2377000,20040308
381303,388,MMM,155.55,156.4,154.42,154.83,2523192,20151211
381949,390,MMM,138.57,139.32,137.95,138.67,3223934,20141002
382584,377,MMM,75.73,77.38,75.73,76.33,3540888,20091021
383217,383,MMM,114.76,115.0,113.59,114.4,1953688,20130823
383837,364,MMM,170.73,170.74,167.6,169.21,2884393,20201111
384456,381,MMM,107.89,108.2699,107.31,107.68,2111387,20130412
385091,380,MMM,83.05,83.98,82.72,82.85,3539628,20120601
385729,385,MMM,157.54,159.0,157.01,158.99,1718362,20160225
386363,380,MMM,87.57,87.91,87.01,87.44,4698585,20120615
386910,294,MMM,47.90625,48.46875,47.8125,48.46875,1389400,19980519
387480,365,MMM,162.16,164.41,162.02,163.2,2178474,20201105
388084,366,MMM,79.05,79.77,78.84,79.5,2574900,20061113
388703,379,MMM,168.15,169.89,167.9795,169.74,1930929,20161107
389332,380,MMM,74.39,75.26,73.45,75.19,5033308,20110926
389965,385,MMM,157.0,157.09,155.87,156.45,2121331,20160219
390528,308,MMM,44.875,45.65625,44.5625,45.34375,1391800,19990722
391106,367,MMM,151.23,155.43,149.0,150.16,8241561,20200227
391722,380,MMM,88.62,89.6,88.35,89.6,4629577,20120629
392341,366,MMM,79.51,80.14,79.27,79.42,2122200,20061107
392912,332,MMM,46.75,46.97,46.33,46.69,4282800,20010926
393475,342,MMM,81.98,82.76,81.75,82.11,3805400,20040122
394082,376,MMM,242.1,243.0999,239.301,239.8,2151266,20180312
394683,356,MMM,85.95,86.59,85.57,85.69,2609400,20050331
395305,388,MMM,166.24,166.52,162.66,162.7,2540852,20150325
395934,373,MMM,78.7,79.24,77.89,77.95,4713833,20080306
396552,375,MMM,55.08,55.76,54.29,55.17,4777310,20090115
397182,381,MMM,94.83,96.95,94.83,96.67,4659666,20110701
397813,383,MMM,85.39,86.62,85.21,86.44,3430953,20100512
398433,373,MMM,77.97,79.44,77.97,78.42,3962060,20080312
399064,388,MMM,165.41,166.0,164.62,164.95,2081259,20150331
399707,387,MMM,137.35,137.49,136.33,136.48,2118966,20140122
400341,380,MMM,95.2,95.63,94.72,95.47,3924023,20110715
400973,384,MMM,86.06,90.52,67.98,84.24,9156992,20100506
401590,370,MMM,188.84,190.6761,187.86,188.94,2737349,20190115
402208,376,MMM,234.05,235.92,230.8,233.66,2091101,20180306
402769,315,MMM,42.625,43.0,42.25,42.4375,1838400,20000512
403358,372,MMM,202.34,202.52,198.4,200.38,2339494,20181018
403954,354,MMM,82.4,83.0,82.3,82.99,2120900,20041228
404549,361,MMM,70.11,70.88,69.71,70.07,3405300,20051013
405155,372,MMM,186.83,190.08,185.0,189.81,2919609,20181030
405763,367,MMM,176.71,179.18,176.56,178.47,4876334,20191223
406389,388,MMM,166.16,166.21,164.85,165.66,1953456,20150319
407020,375,MMM,55.63,57.71,55.03,56.55,8154748,20090129
407644,375,MMM,58.36,61.5,57.52,59.61,10095043,20081024
408278,386,MMM,146.74,148.54,146.1325,147.54,1957149,20151007
408915,380,MMM,81.96,82.32,81.4,82.19,1900204,20091223
409543,380,MMM,86.94,87.71,86.6,87.14,4888184,20110729
410177,386,MMM,148.91,150.0,148.73,149.11,2027618,20151013
410809,375,MMM,64.49,64.56,61.3,62.55,7141128,20081030
411427,370,MMM,195.01,199.89,194.2,196.95,4311097,20190129
412006,337,MMM,63.255,63.85,62.505,63.625,2829600,20020826
412605,372,MMM,192.1,192.96,183.97,184.54,5003514,20181024
413207,361,MMM,71.51,71.99,71.27,71.73,2306900,20051007
413794,353,MMM,78.5,79.2,78.45,78.5,3409800,20041214
414330,302,MMM,36.6875,36.96875,35.46875,36.28125,1875600,19981001
414877,339,MMM,61.595,62.56,61.165,62.545,6224000,20030214
415474,368,MMM,148.46,149.73,146.54,147.78,4784237,20200409
416014,302,MMM,40.375,41.5625,39.75,41.09375,2810200,19981015
416536,313,MMM,49.25,49.53125,48.6875,48.90625,1282200,19991206
417134,381,MMM,102.43,103.14,102.22,102.78,2217419,20130214
417766,377,MMM,71.7,72.3,71.41,71.69,3368557,20090908
418388,373,MMM,209.91,209.91,207.85,208.19,1769958,20170630
419004,368,MMM,142.25,142.77,140.5038,141.63,2331372,20200421
419533,291,MMM,46.84375,47.1875,46.21875,47.03125,1400400,19980323
420126,388,MMM,144.47,144.72,143.55,143.82,1533616,20140903
420768,384,MMM,130.36,132.55,129.82,131.02,1644799,20131122
421375,351,MMM,82.05,82.76,81.73,82.32,3567700,20040917
421946,338,MMM,63.205,63.525,62.125,62.685,4763600,20030228
422546,370,MMM,167.43,169.17,166.48,166.76,3712913,20190920
423136,351,MMM,83.57,84.17,83.36,83.94,1778800,20040903
423743,374,MMM,87.68,88.03,86.82,87.62,2789900,20070618
424365,381,MMM,103.6,104.56,103.14,104.0,2871517,20130228
425009,388,MMM,144.92,145.79,144.27,145.37,2757021,20140917
425569,302,MMM,38.71875,39.8125,37.71875,39.8125,2268200,19981029
426151,374,MMM,77.68,78.6292,77.18,77.73,2922650,20080514
426784,387,MMM,145.51,146.43,144.47,145.13,2580146,20140724
427416,375,MMM,61.09,61.3,58.69,58.76,7289351,20090707
428049,384,MMM,88.47,88.87,87.76,88.04,2351899,20110113
428633,336,MMM,59.2,59.94,59.025,59.9,2367200,20011219
429205,348,MMM,82.12,82.6,81.93,82.36,1885300,20040730
429794,357,MMM,77.3,79.23,77.1,78.53,2962500,20050523
430341,313,MMM,39.59375,40.0,39.28125,39.5625,3156600,20000314
430934,375,MMM,205.67,206.04,204.67,205.76,3385944,20180514
431560,381,MMM,79.02,79.5,77.51,77.82,3485368,20111219
432184,375,MMM,59.83,60.53,59.3,60.49,4041592,20090713
432820,387,MMM,144.26,144.78,143.52,143.74,2458395,20140730
433461,384,MMM,86.55,87.31,85.95,86.23,3355467,20110107
434083,374,MMM,76.34,77.01,76.31,76.9,3681532,20080528
434711,382,MMM,90.45,90.63,90.02,90.44,2310722,20101022
435347,387,MMM,143.83,145.06,143.54,144.83,2132969,20140718
435978,374,MMM,205.91,207.64,205.12,207.62,2054236,20170803
436539,314,MMM,44.0,45.28125,43.8125,44.4375,2448000,20000328
437134,377,MMM,87.0,89.11,86.03,87.83,6135500,20070817
437711,335,MMM,59.96,59.96,59.1,59.105,3447800,20011231
438311,377,MMM,88.68,89.15,87.51,87.56,5021361,20070803
438927,374,MMM,207.79,208.1219,205.28,205.35,1396492,20170817
439536,362,MMM,79.9,81.32,79.9,80.4,2337200,20060621
440147,375,MMM,211.77,214.1399,211.63,213.12,1884485,20180919
440726,337,MMM,54.95,55.42,54.05,54.34,4725800,20020205
441250,303,MMM,40.375,40.9375,39.5,39.71875,1754000,19981203
441833,374,MMM,195.7,196.9,194.99,195.0,2641226,20170426
442461,380,MMM,171.18,171.97,171.06,171.37,1889460,20160621
443087,374,MMM,74.24,74.71,71.01,72.68,10178232,20080919
443643,308,MMM,47.15625,47.375,46.09375,46.46875,2498200,19991004
444159,303,MMM,35.75,36.875,35.15625,36.625,2293200,19981217
444656,289,MMM,41.6875,41.8125,41.0,41.3125,7983000,19980109
445230,371,MMM,80.31,81.09,79.23,80.45,14209051,20070426
445808,337,MMM,55.25,57.165,55.225,57.005,4416600,20020211
446369,338,MMM,63.445,64.875,63.105,64.815,4127000,20021127
446957,360,MMM,72.08,72.76,71.78,72.7,3239300,20050906
447565,375,MMM,214.13,214.13,210.28,210.64,2090572,20180925
448188,381,MMM,170.5,171.47,169.4,170.13,2208774,20160609
448730,290,MMM,41.5,41.5625,40.78125,41.1875,2229800,19980121
449298,366,MMM,197.66,198.99,196.13,197.14,2507080,20210430
449897,364,MMM,157.96,158.67,156.24,157.84,2302208,20200623
450436,302,MMM,35.125,35.5625,34.9375,35.15625,2403600,19990326
451027,381,MMM,90.19,90.96,90.12,90.31,2504126,20121127
451655,374,MMM,68.82,70.03,68.82,69.73,5291234,20080925
452269,366,MMM,81.39,81.87,80.25,80.57,2561200,20060609
452866,360,MMM,73.73,74.52,73.5,74.23,3933600,20050912
453426,326,MMM,56.1,56.55,55.725,56.1,2659000,20010305
454021,376,MMM,195.46,195.89,193.51,195.52,1815547,20180702
454623,359,MMM,75.12,75.4,74.27,74.55,2799900,20050721
455179,323,MMM,57.4375,58.59375,56.78125,58.46875,6358600,20001208
455780,382,MMM,89.71,92.0494,89.71,91.61,3507211,20110311
456405,376,MMM,58.42,58.76,57.78,58.43,4302679,20090505
457028,374,MMM,67.9,68.67,67.28,68.64,4636454,20080716
457640,365,MMM,149.9,151.24,149.66,151.21,1848626,20200804
458243,365,MMM,158.55,161.6,158.55,161.44,2272795,20200810
458857,376,MMM,59.41,59.58,58.7,59.11,3896082,20090511
459481,375,MMM,70.18,70.18,68.48,68.48,4661189,20080702
460117,389,MMM,156.75,157.1799,155.34,155.76,2743931,20150721
460757,382,MMM,83.23,84.82,83.23,84.68,5146773,20101208
461381,376,MMM,201.55,201.579,200.08,201.11,1468091,20180716
461969,345,MMM,83.72,84.3,83.52,84.0,1837100,20040526
462579,379,MMM,181.47,181.47,179.9,180.27,1232856,20160812
463214,384,MMM,86.6,87.82,86.11,87.34,4002506,20101220
463852,390,MMM,154.59,155.5,153.75,153.75,2069222,20150709
