,Date,Open,Close,High,Low,Volume,Symbol,tt1qrt_Date,tt1qrt_Open,tt1qrt_Close,tt1qrt_High,tt1qrt_Low,tt1qrt_Volume,tt1mon_Date,tt1mon_Open,tt1mon_Close,tt1mon_High,tt1mon_Low,tt1mon_Volume,tt1w_Date,tt1w_Open,tt1w_Close,tt1w_High,tt1w_Low,tt1w_Volume,tt2d_Date,tt2d_Open,tt2d_Close,tt2d_High,tt2d_Low,tt2d_Volume
2670,20080813,73.49,72.96,73.94,72.2,3847540,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080811.0,73.19,73.49,74.68,72.2,20799995.0,20080813.0,73.49,73.04,73.94,72.2,6839626.0
2671,20080814,72.55,73.04,73.87,72.21,2992086,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080811.0,73.19,73.49,74.68,72.2,20799995.0,20080813.0,73.49,73.04,73.94,72.2,6839626.0
2672,20080815,73.09,73.49,74.1,73.09,4407788,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080811.0,73.19,73.49,74.68,72.2,20799995.0,20080815.0,73.09,72.45,74.1,72.04,8702354.0
2673,20080818,73.59,72.45,73.9,72.04,4294566,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080818.0,73.59,72.28,73.9,69.75,16953871.0,20080815.0,73.09,72.45,74.1,72.04,8702354.0
2674,20080819,72.15,71.31,72.31,70.85,3688192,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080818.0,73.59,72.28,73.9,69.75,16953871.0,20080819.0,72.15,70.69,72.31,70.29,6618952.0
2675,20080820,71.24,70.69,71.43,70.29,2930760,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080818.0,73.59,72.28,73.9,69.75,16953871.0,20080819.0,72.15,70.69,72.31,70.29,6618952.0
2676,20080821,70.26,70.91,71.29,69.75,2978037,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080818.0,73.59,72.28,73.9,69.75,16953871.0,20080821.0,70.26,72.28,72.71,69.75,6040353.0
2677,20080822,70.91,72.28,72.71,70.54,3062316,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080818.0,73.59,72.28,73.9,69.75,16953871.0,20080821.0,70.26,72.28,72.71,69.75,6040353.0
2678,20080825,71.47,70.73,71.94,70.28,3733178,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080825.0,71.47,71.6,72.66,70.13,17305093.0,20080825.0,71.47,70.72,71.94,70.24,6494218.0
2679,20080826,70.47,70.72,71.3,70.24,2761040,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080825.0,71.47,71.6,72.66,70.13,17305093.0,20080825.0,71.47,70.72,71.94,70.24,6494218.0
2680,20080827,70.69,70.72,71.22,70.13,3481270,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080825.0,71.47,71.6,72.66,70.13,17305093.0,20080827.0,70.69,72.5,72.66,70.13,7370785.0
2681,20080828,71.01,72.5,72.66,70.91,3889515,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080825.0,71.47,71.6,72.66,70.13,17305093.0,20080827.0,70.69,72.5,72.66,70.13,7370785.0
2682,20080829,72.14,71.6,72.55,71.51,3440090,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080801.0,70.53,71.6,74.68,69.35,78921429.0,20080825.0,71.47,71.6,72.66,70.13,17305093.0,20080829.0,72.14,71.12,73.63,70.8,8206849.0
2683,20080902,72.38,71.12,73.63,70.8,4766759,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080902.0,72.38,69.19,73.63,68.51,21962446.0,20080829.0,72.14,71.12,73.63,70.8,8206849.0
2684,20080903,70.31,70.83,71.3,69.79,5710989,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080902.0,72.38,69.19,73.63,68.51,21962446.0,20080903.0,70.31,69.74,71.3,69.45,11743148.0
2685,20080904,70.23,69.74,70.44,69.45,6032159,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080902.0,72.38,69.19,73.63,68.51,21962446.0,20080903.0,70.31,69.74,71.3,69.45,11743148.0
2686,20080905,69.49,69.19,69.75,68.51,5452539,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080902.0,72.38,69.19,73.63,68.51,21962446.0,20080905.0,69.49,71.18,71.99,68.51,11515853.0
2687,20080908,70.13,71.18,71.99,70.13,6063314,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080908.0,70.13,70.15,71.99,68.18,29321541.0,20080905.0,69.49,71.18,71.99,68.51,11515853.0
2688,20080909,70.5,69.45,71.0,69.31,6627818,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080908.0,70.13,70.15,71.99,68.18,29321541.0,20080909.0,70.5,68.68,71.0,68.49,12369169.0
2689,20080910,69.97,68.68,70.12,68.49,5741351,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080908.0,70.13,70.15,71.99,68.18,29321541.0,20080909.0,70.5,68.68,71.0,68.49,12369169.0
2690,20080911,68.24,69.94,70.07,68.18,5187058,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080908.0,70.13,70.15,71.99,68.18,29321541.0,20080911.0,68.24,70.15,70.48,68.18,10889058.0
2691,20080912,69.85,70.15,70.48,69.25,5702000,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080908.0,70.13,70.15,71.99,68.18,29321541.0,20080911.0,68.24,70.15,70.48,68.18,10889058.0
2692,20080915,68.02,68.88,70.25,68.01,6903869,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080915.0,68.02,72.68,74.71,67.85,45572759.0,20080915.0,68.02,69.73,70.32,68.01,15622611.0
2693,20080916,68.47,69.73,70.32,68.32,8718742,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080915.0,68.02,72.68,74.71,67.85,45572759.0,20080915.0,68.02,69.73,70.32,68.01,15622611.0
2694,20080917,68.33,68.85,69.93,67.85,8901613,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080915.0,68.02,72.68,74.71,67.85,45572759.0,20080917.0,68.33,70.5,71.24,67.85,19771916.0
2695,20080918,69.51,70.5,71.24,68.03,10870303,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080915.0,68.02,72.68,74.71,67.85,45572759.0,20080917.0,68.33,70.5,71.24,67.85,19771916.0
2696,20080919,74.24,72.68,74.71,71.01,10178232,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080915.0,68.02,72.68,74.71,67.85,45572759.0,20080919.0,74.24,70.7,74.71,70.35,15894078.0
2697,20080922,72.78,70.7,73.99,70.35,5715846,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080922.0,72.78,69.45,73.99,67.89,26852655.0,20080919.0,74.24,70.7,74.71,70.35,15894078.0
2698,20080923,70.77,69.0,71.03,69.0,5786427,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080922.0,72.78,69.45,73.99,67.89,26852655.0,20080923.0,70.77,68.57,71.03,67.89,11543111.0
2699,20080924,69.41,68.57,70.25,67.89,5756684,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080922.0,72.78,69.45,73.99,67.89,26852655.0,20080923.0,70.77,68.57,71.03,67.89,11543111.0
2700,20080925,68.82,69.73,70.03,68.82,5291234,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080922.0,72.78,69.45,73.99,67.89,26852655.0,20080925.0,68.82,69.45,70.03,68.25,9593698.0
2701,20080926,68.8,69.45,69.69,68.25,4302464,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080922.0,72.78,69.45,73.99,67.89,26852655.0,20080925.0,68.82,69.45,70.03,68.25,9593698.0
2702,20080929,68.93,66.32,68.93,65.51,8246871,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080929.0,68.93,64.6,68.93,64.51,34424604.0,20080929.0,68.93,68.31,68.93,65.51,15340878.0
2703,20080930,67.28,68.31,68.6,67.12,7094007,MMM,20080701.0,68.66,68.31,74.71,65.51,329594075.0,20080902.0,72.38,68.31,74.71,65.51,139050279.0,20080929.0,68.93,64.6,68.93,64.51,34424604.0,20080929.0,68.93,68.31,68.93,65.51,15340878.0
2704,20081001,67.67,67.39,68.31,66.86,4615730,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20080929.0,68.93,64.6,68.93,64.51,34424604.0,20081001.0,67.67,65.6,68.31,65.51,12495775.0
2705,20081002,66.91,65.6,67.75,65.51,7880045,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20080929.0,68.93,64.6,68.93,64.51,34424604.0,20081001.0,67.67,65.6,68.31,65.51,12495775.0
2706,20081003,66.09,64.6,67.25,64.51,6587951,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20080929.0,68.93,64.6,68.93,64.51,34424604.0,20081003.0,66.09,63.0,67.25,60.93,17536884.0
2707,20081006,63.1,63.0,64.38,60.93,10948933,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081006.0,63.1,54.26,64.5,50.01,61061281.0,20081003.0,66.09,63.0,67.25,60.93,17536884.0
2708,20081007,63.75,59.97,64.5,59.87,8798055,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081006.0,63.1,54.26,64.5,50.01,61061281.0,20081007.0,63.75,57.37,64.5,57.24,22147221.0
2709,20081008,59.46,57.37,61.94,57.24,13349166,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081006.0,63.1,54.26,64.5,50.01,61061281.0,20081007.0,63.75,57.37,64.5,57.24,22147221.0
2710,20081009,57.5,53.5,58.57,53.3818,11647874,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081006.0,63.1,54.26,64.5,50.01,61061281.0,20081009.0,57.5,54.26,58.57,50.01,27965127.0
2711,20081010,51.83,54.26,56.44,50.01,16317253,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081006.0,63.1,54.26,64.5,50.01,61061281.0,20081009.0,57.5,54.26,58.57,50.01,27965127.0
2712,20081013,58.75,59.62,59.71,56.01,10512267,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081013.0,58.75,56.49,63.6,52.34,48558196.0,20081013.0,58.75,59.37,63.6,56.01,21135812.0
2713,20081014,61.96,59.37,63.6,58.39,10623545,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081013.0,58.75,56.49,63.6,52.34,48558196.0,20081013.0,58.75,59.37,63.6,56.01,21135812.0
2714,20081015,58.05,54.68,59.38,54.62,9648739,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081013.0,58.75,56.49,63.6,52.34,48558196.0,20081015.0,58.05,57.27,59.38,52.34,20134375.0
2715,20081016,54.76,57.27,57.79,52.34,10485636,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081013.0,58.75,56.49,63.6,52.34,48558196.0,20081015.0,58.05,57.27,59.38,52.34,20134375.0
2716,20081017,56.16,56.49,59.0,55.26,7288009,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081013.0,58.75,56.49,63.6,52.34,48558196.0,20081017.0,56.16,57.51,59.0,55.0,13958078.0
2717,20081020,57.67,57.51,57.67,55.0,6670069,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081020.0,57.67,59.61,62.1,55.0,53630733.0,20081017.0,56.16,57.51,59.0,55.0,13958078.0
2718,20081021,60.15,60.04,61.91,59.07,10744097,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081020.0,57.67,59.61,62.1,55.0,53630733.0,20081021.0,60.15,58.19,61.91,57.08,21746376.0
2719,20081022,59.25,58.19,60.9,57.08,11002279,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081020.0,57.67,59.61,62.1,55.0,53630733.0,20081021.0,60.15,58.19,61.91,57.08,21746376.0
2720,20081023,58.53,61.54,62.1,57.74,15119245,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081020.0,57.67,59.61,62.1,55.0,53630733.0,20081023.0,58.53,59.61,62.1,57.52,25214288.0
2721,20081024,58.36,59.61,61.5,57.52,10095043,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081020.0,57.67,59.61,62.1,55.0,53630733.0,20081023.0,58.53,59.61,62.1,57.52,25214288.0
2722,20081027,58.6,60.37,62.76,58.5,9272185,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081027.0,58.6,64.3,64.98,58.34,44310286.0,20081027.0,58.6,64.31,64.56,58.34,18631882.0
2723,20081028,61.09,64.31,64.56,58.34,9359697,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081027.0,58.6,64.3,64.98,58.34,44310286.0,20081027.0,58.6,64.31,64.56,58.34,18631882.0
2724,20081029,64.28,62.5,64.98,61.87,11277941,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081027.0,58.6,64.3,64.98,58.34,44310286.0,20081029.0,64.28,62.55,64.98,61.3,18419069.0
2725,20081030,64.49,62.55,64.56,61.3,7141128,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081027.0,58.6,64.3,64.98,58.34,44310286.0,20081029.0,64.28,62.55,64.98,61.3,18419069.0
2726,20081031,62.48,64.3,64.56,61.75,7259335,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081001.0,67.67,64.3,68.31,50.01,226644222.0,20081027.0,58.6,64.3,64.98,58.34,44310286.0,20081031.0,62.48,64.11,64.65,61.75,10936955.0
2727,20081103,63.56,64.11,64.65,63.47,3677620,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081103.0,63.56,64.83,67.47,62.07,31767823.0,20081031.0,62.48,64.11,64.65,61.75,10936955.0
2728,20081104,65.45,65.61,66.23,64.17,5900067,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081103.0,63.56,64.83,67.47,62.07,31767823.0,20081104.0,65.45,64.52,67.47,64.17,14113351.0
2729,20081105,64.64,64.52,67.47,64.39,8213284,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081103.0,63.56,64.83,67.47,62.07,31767823.0,20081104.0,65.45,64.52,67.47,64.17,14113351.0
2730,20081106,64.04,62.36,65.47,62.07,7842865,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081103.0,63.56,64.83,67.47,62.07,31767823.0,20081106.0,64.04,64.83,65.47,62.07,13976852.0
2731,20081107,62.92,64.83,64.83,62.34,6133987,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081103.0,63.56,64.83,67.47,62.07,31767823.0,20081106.0,64.04,64.83,65.47,62.07,13976852.0
2732,20081110,65.98,64.95,66.56,64.08,5839588,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081110.0,65.98,63.06,66.56,57.91,38700145.0,20081110.0,65.98,62.38,66.56,61.4,12413050.0
2733,20081111,63.87,62.38,64.94,61.4,6573462,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081110.0,65.98,63.06,66.56,57.91,38700145.0,20081110.0,65.98,62.38,66.56,61.4,12413050.0
2734,20081112,61.18,59.44,61.93,59.24,8203819,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081110.0,65.98,63.06,66.56,57.91,38700145.0,20081112.0,61.18,64.43,64.87,57.91,19290422.0
2735,20081113,59.23,64.43,64.87,57.91,11086603,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081110.0,65.98,63.06,66.56,57.91,38700145.0,20081112.0,61.18,64.43,64.87,57.91,19290422.0
2736,20081114,63.22,63.06,65.95,62.6,6996673,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081110.0,65.98,63.06,66.56,57.91,38700145.0,20081114.0,63.22,60.8,65.95,60.03,13574232.0
2737,20081117,62.33,60.8,62.93,60.03,6577559,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081117.0,62.33,61.3,62.93,56.25,50452462.0,20081114.0,63.22,60.8,65.95,60.03,13574232.0
2738,20081118,60.23,62.17,62.4199,59.5,9224045,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081117.0,62.33,61.3,62.93,56.25,50452462.0,20081118.0,60.23,58.77,62.4199,58.6,17554100.0
2739,20081119,61.83,58.77,62.36,58.6,8330055,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081117.0,62.33,61.3,62.93,56.25,50452462.0,20081118.0,60.23,58.77,62.4199,58.6,17554100.0
2740,20081120,58.25,56.79,61.06,56.25,11517116,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081117.0,62.33,61.3,62.93,56.25,50452462.0,20081120.0,58.25,61.3,61.61,56.25,26320803.0
2741,20081121,57.78,61.3,61.61,56.64,14803687,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081117.0,62.33,61.3,62.93,56.25,50452462.0,20081120.0,58.25,61.3,61.61,56.25,26320803.0
2742,20081124,62.0,63.26,64.24,61.0,10617321,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081124.0,62.0,66.93,67.0,61.0,28908490.0,20081124.0,62.0,63.64,64.5,61.0,19307043.0
2743,20081125,64.34,63.64,64.5,61.83,8689722,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081124.0,62.0,66.93,67.0,61.0,28908490.0,20081124.0,62.0,63.64,64.5,61.0,19307043.0
2744,20081126,62.45,65.91,66.0,62.4,6395958,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081124.0,62.0,66.93,67.0,61.0,28908490.0,20081126.0,62.45,66.93,67.0,62.4,9601447.0
2745,20081128,65.18,66.93,67.0,64.2,3205489,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081103.0,63.56,66.93,67.47,56.25,149828920.0,20081124.0,62.0,66.93,67.0,61.0,28908490.0,20081126.0,62.45,66.93,67.0,62.4,9601447.0
2746,20081201,64.95,62.35,66.25,62.1,9715660,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081201.0,64.95,59.85,66.25,57.84,50185696.0,20081201.0,64.95,60.86,66.25,58.82,21650036.0
2747,20081202,60.7,60.86,62.14,58.82,11934376,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081201.0,64.95,59.85,66.25,57.84,50185696.0,20081201.0,64.95,60.86,66.25,58.82,21650036.0
2748,20081203,59.66,60.71,61.7,59.16,8972762,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081201.0,64.95,59.85,66.25,57.84,50185696.0,20081203.0,59.66,59.14,61.7,58.1,18263529.0
2749,20081204,60.13,59.14,60.45,58.1,9290767,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081201.0,64.95,59.85,66.25,57.84,50185696.0,20081203.0,59.66,59.14,61.7,58.1,18263529.0
2750,20081205,58.21,59.85,60.44,57.84,10272131,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081201.0,64.95,59.85,66.25,57.84,50185696.0,20081205.0,58.21,57.38,60.68,55.43,24354985.0
2751,20081208,59.01,57.38,60.68,55.43,14082854,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081208.0,59.01,56.04,60.68,53.59,40391763.0,20081205.0,58.21,57.38,60.68,55.43,24354985.0
2752,20081209,55.46,56.15,56.74,55.0,8788584,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081208.0,59.01,56.04,60.68,53.59,40391763.0,20081209.0,55.46,57.52,58.29,55.0,14180292.0
2753,20081210,56.91,57.52,58.29,56.47,5391708,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081208.0,59.01,56.04,60.68,53.59,40391763.0,20081209.0,55.46,57.52,58.29,55.0,14180292.0
2754,20081211,56.77,55.14,57.24,54.65,7405268,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081208.0,59.01,56.04,60.68,53.59,40391763.0,20081211.0,56.77,56.04,57.24,53.59,12128617.0
2755,20081212,54.27,56.04,56.57,53.59,4723349,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081208.0,59.01,56.04,60.68,53.59,40391763.0,20081211.0,56.77,56.04,57.24,53.59,12128617.0
2756,20081215,56.6,55.63,56.72,54.92,5557041,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081215.0,56.6,56.62,59.5,54.92,33924290.0,20081215.0,56.6,58.32,58.6,54.92,14892131.0
2757,20081216,55.57,58.32,58.6,55.31,9335090,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081215.0,56.6,56.62,59.5,54.92,33924290.0,20081215.0,56.6,58.32,58.6,54.92,14892131.0
2758,20081217,57.5,58.58,59.5,57.5,5920090,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081215.0,56.6,56.62,59.5,54.92,33924290.0,20081217.0,57.5,56.71,59.5,56.28,11494962.0
2759,20081218,58.9,56.71,59.26,56.28,5574872,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081215.0,56.6,56.62,59.5,54.92,33924290.0,20081217.0,57.5,56.71,59.5,56.28,11494962.0
2760,20081219,58.0,56.62,58.04,56.23,7537197,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081215.0,56.6,56.62,59.5,54.92,33924290.0,20081219.0,58.0,55.41,58.04,55.27,11747766.0
2761,20081222,56.53,55.41,57.06,55.27,4210569,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081222.0,56.53,55.74,57.5,55.27,10471623.0,20081219.0,58.0,55.41,58.04,55.27,11747766.0
2762,20081223,56.71,55.44,57.5,55.31,3286003,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081222.0,56.53,55.74,57.5,55.27,10471623.0,20081223.0,56.71,55.5,57.5,55.31,4626812.0
2763,20081224,55.61,55.5,55.98,55.36,1340809,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081222.0,56.53,55.74,57.5,55.27,10471623.0,20081223.0,56.71,55.5,57.5,55.31,4626812.0
2764,20081226,55.55,55.74,56.11,55.51,1634242,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081222.0,56.53,55.74,57.5,55.27,10471623.0,20081226.0,55.55,55.37,56.11,54.26,4671903.0
2765,20081229,55.55,55.37,56.0,54.26,3037661,MMM,20081001.0,67.67,57.54,68.31,50.01,522264908.0,20081201.0,64.95,57.54,66.25,53.59,145791766.0,20081222.0,56.53,55.74,57.5,55.27,10471623.0,20081226.0,55.55,55.37,56.11,54.26,4671903.0
